# gitter v1.0.3 data file generated on Wed Feb 25 11:12:07 2015			
# Warning possible misgridding: high count of small colony sizes, high count of low colony circularity"				
# Flags: S - Colony spill or edge interference, C - Low colony circularity"		
# row	col	size	circularity	flags
10	46	948	0.9169	
10	47	0	NA	
10	48	0	NA	
11	1	1004	0.9418	
11	2	975	0.9334	
11	3	580	0.8532	
11	4	588	0.9155	
11	5	778	0.9231	
11	6	624	0.8054	
11	7	305	0.988	
11	8	353	0.8814	
11	9	0	NA	
11	10	0	NA	
11	11	807	0.7463	
11	12	862	0.8052	
11	13	719	0.9082	
11	14	831	0.8096	
11	15	764	0.8208	
11	16	722	0.847	
11	17	799	0.8042	
11	18	833	0.8627	
11	19	689	0.7483	
11	20	675	0.9155	
11	21	491	0.888	
11	22	850	0.9345	
11	23	0	NA	
11	24	0	NA	
11	25	696	0.9474	
11	26	533	0.7841	
11	27	545	0.9476	
11	28	668	0.9139	
11	29	402	0.9604	
11	30	523	0.9221	
11	31	697	0.7958	
11	32	785	0.9314	
11	33	657	0.9053	
11	34	400	0.8852	
11	35	386	0.823	
11	36	633	0.9147	
11	37	779	0.8796	
11	38	0	NA	
11	39	563	0.9169	
11	40	766	0.9237	
11	41	657	0.9099	
11	42	719	0.9127	
11	43	921	0.9229	
11	44	490	0.9519	
11	45	859	0.8259	
11	46	941	0.8917	
11	47	958	0.9362	
11	48	1025	0.9253	
12	1	1108	0.8307	
12	2	985	0.9018	
12	3	828	0.9306	
12	4	661	0.9433	
12	5	674	0.9499	
12	6	753	0.8038	
12	7	0	NA	
12	8	379	0.9804	
12	9	0	NA	
12	10	0	NA	
12	11	690	0.8699	
12	12	521	0.8986	
12	13	791	0.6699	
12	14	796	0.7836	
12	15	792	0.7797	
12	16	811	0.6935	
12	17	861	0.7874	
12	18	487	0.8468	
12	19	661	0.8889	
12	20	520	0.8748	
12	21	893	0.8988	
12	22	673	0.9725	
12	23	0	NA	
12	24	0	NA	
12	25	506	0.955	
12	26	769	0.949	
12	27	762	0.8286	
12	28	552	0.9162	
12	29	464	0.9683	
12	30	325	0.8697	
12	31	789	0.9514	
12	32	669	0.9313	
12	33	586	0.9124	
12	34	946	0.9057	
12	35	673	0.905	
12	36	646	0.9219	
12	37	758	0.9622	
12	38	521	0.9314	
12	39	771	0.9514	
12	40	792	0.9353	
12	41	649	0.9497	
12	42	562	0.8983	
12	43	734	0.9102	
12	44	795	0.9179	
12	45	797	0.9565	
12	46	948	0.8593	
12	47	909	0.883	
12	48	1222	0.934	
13	1	1166	0.9077	
13	2	820	0.8466	
13	3	676	0.9202	
13	4	708	0.9031	
13	5	540	0.8565	
13	6	646	0.8687	
13	7	0	NA	
13	8	1	Inf	
13	9	779	0.8564	
13	10	903	0.6276	
13	11	706	0.8216	
13	12	636	0.9238	
13	13	529	0.938	
13	14	515	0.9006	
13	15	537	0.9034	
13	16	430	0.9169	
13	17	362	0.9457	
13	18	100	0.4238	C
13	19	705	0.948	
13	20	722	0.9478	
13	21	669	0.9429	
13	22	687	0.9682	
13	23	598	0.9611	
13	24	694	0.9494	
13	25	671	0.9526	
13	26	711	0.9132	
13	27	674	0.8955	
13	28	593	0.9232	
13	29	580	0.8866	
13	30	755	0.8857	
13	31	555	0.9465	
13	32	778	0.8883	
13	33	155	0.8959	
13	34	159	1.0532	
13	35	0	NA	
13	36	65	0.9897	
13	37	231	0.9851	
13	38	416	0.9651	
13	39	865	0.8668	
13	40	790	0.9374	
13	41	733	0.9415	
13	42	775	0.875	
13	43	0	NA	
13	44	0	NA	
13	45	644	0.8766	
13	46	545	0.9046	
13	47	25	0.9805	
13	48	682	0.9125	
14	1	920	0.9029	
14	2	803	0.8693	
14	3	738	0.8203	
14	4	695	0.9234	
14	5	392	0.9154	
14	6	445	0.8826	
14	7	0	NA	
14	8	8	0.3288	C
14	9	836	0.9149	
14	10	810	0.9248	
14	11	232	0.9283	
14	12	703	0.8477	
14	13	453	0.9175	
14	14	461	0.9477	
14	15	606	0.8757	
14	16	413	0.9645	
14	17	397	0.8924	
14	18	454	0.8569	
14	19	858	0.9433	
14	20	699	0.8668	
14	21	710	0.8329	
14	22	656	0.9085	
14	23	713	0.9473	
14	24	766	0.9237	
14	25	819	0.9394	
14	26	835	0.8621	
14	27	718	0.8758	
14	28	513	0.9682	
14	29	563	0.8847	
14	30	745	0.9457	
14	31	777	0.9115	
14	32	622	0.8125	
14	33	200	0.7771	
14	34	198	0.9936	
14	35	10	0.411	C
14	36	294	0.8714	
14	37	814	0.9191	
14	38	764	0.9169	
14	39	796	0.9445	
14	40	578	0.9413	
14	41	813	0.9239	
14	42	666	0.87	
14	43	0	NA	
14	44	0	NA	
14	45	806	0.8861	
14	46	685	0.8695	
14	47	761	0.9391	
14	48	1224	0.9441	
15	1	972	0.925	
15	2	773	0.9366	
15	3	667	0.8567	
15	4	742	0.9201	
15	5	737	0.8947	
15	6	817	0.8942	
15	7	795	0.8976	
15	8	727	0.9496	
15	9	0	NA	
15	10	0	NA	
15	11	836	0.9293	
15	12	761	0.9436	
15	13	0	NA	
15	14	0	NA	
15	15	0	NA	
15	16	0	NA	
15	17	807	0.9467	
15	18	846	0.8734	
15	19	261	0.9655	
15	20	248	0.9174	
15	21	613	0.8748	
15	22	584	0.886	
15	23	446	0.89	
15	24	600	0.9643	
15	25	69	0.8483	
15	26	52	0.9742	
15	27	749	0.9397	
15	28	748	0.8775	
15	29	650	0.9684	
15	30	449	0.9094	
15	31	699	0.9131	
15	32	653	0.9156	
15	33	575	0.9491	
15	34	749	0.8787	
15	35	755	0.921	
15	36	738	0.9107	
15	37	144	0.9433	
15	38	384	0.8498	
15	39	585	0.958	
15	40	737	0.9513	
15	41	632	0.8753	
15	42	674	0.9018	
15	43	620	0.9306	
15	44	894	0.8959	
15	45	716	0.9089	
15	46	921	0.9229	
15	47	558	0.9262	
15	48	53	0.841	
16	1	615	0.9163	
16	2	458	0.9333	
16	3	834	0.9029	
16	4	728	0.9509	
16	5	794	0.9421	
16	6	893	0.9318	
16	7	558	0.9262	
16	8	731	0.8815	
16	9	0	NA	
16	10	3	3.2341	
16	11	716	0.9133	
16	12	711	0.9561	
16	13	396	0.984	
16	14	918	0.9239	
16	15	0	NA	
16	16	0	NA	
16	17	852	0.9124	
16	18	837	0.8963	
16	19	432	0.8749	
16	20	349	0.8817	
16	21	701	0.9048	
16	22	782	0.8466	
16	23	543	0.9628	
16	24	762	0.956	
16	25	192	1.0203	
16	26	23	0.9271	
16	27	736	0.9126	
16	28	650	0.9344	
16	29	644	0.8766	
16	30	665	0.9441	
16	31	594	0.9494	
16	32	598	0.9611	
16	33	835	0.9385	
16	34	877	0.9494	
16	35	856	0.9126	
16	36	690	0.9556	
16	37	336	0.971	
16	38	9	0.4716	C
16	39	423	0.9361	
16	40	609	0.8583	
16	41	691	0.957	
16	42	680	0.8674	
16	43	787	0.9087	
16	44	688	0.8987	
16	45	808	0.9479	
16	46	709	0.9152	
16	47	90	0.9702	
16	48	530	0.9216	
17	1	1390	0.9299	
17	2	1137	0.9295	
17	3	0	NA	
17	4	0	NA	
17	5	165	0.8984	
17	6	290	0.866	
17	7	781	0.8917	
17	8	675	0.8399	
17	9	860	0.7283	
17	10	758	0.9246	
17	11	849	0.8994	
17	12	151	0.8728	
17	13	579	0.9183	
17	14	544	0.9646	
17	15	930	0.8651	
17	16	0	NA	
17	17	589	0.922	
17	18	603	0.9564	
17	19	596	0.9631	
17	20	590	0.9067	
17	21	777	0.9325	
17	22	578	0.934	
17	23	616	0.9109	
17	24	581	0.9462	
17	25	582	0.9231	
17	26	670	0.8752	
17	27	602	0.9322	
17	28	127	1.0076	
17	29	748	0.9655	
17	30	682	0.9397	
17	31	298	1.0107	
17	32	395	0.9816	
17	33	709	0.9534	
17	34	724	0.9736	
17	35	484	0.9323	
17	36	573	0.9088	
17	37	671	0.9575	
17	38	599	0.8548	
17	39	768	0.9523	
17	40	629	0.9089	
17	41	575	0.912	
17	42	473	0.9057	
17	43	783	0.904	
17	44	724	0.9457	
17	45	551	0.945	
17	46	922	0.9239	
17	47	665	0.8542	
17	48	1168	0.8846	
18	1	1265	0.9207	
18	2	904	0.9433	
18	3	0	NA	
18	4	3	3.2341	
18	5	402	0.9036	
18	6	528	0.9056	
18	7	591	0.8966	
18	8	669	0.9547	
18	9	723	0.8718	
18	10	664	0.9645	
18	11	0	NA	
18	12	437	0.9462	
18	13	596	0.9159	
18	14	497	0.9574	
18	15	0	NA	
18	16	20	0.3173	C
18	17	768	0.8909	
18	18	533	0.8454	
18	19	2	25.1327	
18	20	326	0.9324	
18	21	654	0.945	
18	22	796	0.919	
18	23	536	0.9638	
18	24	580	0.9321	
18	25	684	0.9591	
18	26	587	0.9434	
18	27	165	0.9207	
18	28	173	0.8681	
18	29	690	0.9167	
18	30	776	0.9001	
18	31	447	0.9446	
18	32	162	0.7517	
18	33	832	0.8682	
18	34	788	0.9098	
18	35	750	0.952	
18	36	704	0.9196	
18	37	831	0.8899	
18	38	168	0.8928	
18	39	872	0.9099	
18	40	409	0.9339	
18	41	504	0.8764	
18	42	295	0.8744	
18	43	751	0.958	
18	44	736	0.8733	
18	45	660	0.937	
18	46	790	0.902	
18	47	762	0.9145	
18	48	1145	0.8784	
19	1	805	0.9047	
19	2	896	0.9018	
19	3	0	NA	
19	4	303	0.9815	
19	5	840	0.9484	
19	6	704	0.9353	
19	7	701	0.9313	
19	8	767	0.8757	
19	9	663	0.9229	
19	10	627	0.8231	
19	11	628	0.9075	
19	12	560	0.9474	
19	13	617	0.9192	
19	14	739	0.9381	
19	15	725	0.9517	
19	16	691	0.9406	
19	17	761	0.903	
19	18	758	0.9509	
19	19	608	0.7942	
19	20	497	0.9714	
19	21	392	0.9365	
19	22	425	0.8481	
19	23	787	0.8985	
19	24	812	0.9026	
19	25	587	0.8973	
19	26	570	0.9161	
19	27	424	0.9745	
19	28	90	0.9248	
19	29	772	0.9417	
19	30	649	0.9497	
19	31	764	0.9169	
19	32	648	0.9247	
19	33	416	0.9007	
19	34	76	0.9106	
19	35	90	0.8018	
19	36	107	0.9837	
19	37	823	0.9458	
19	38	568	0.896	
19	39	772	0.8814	
19	40	707	0.9346	
19	41	669	0.9498	
19	42	674	0.9499	
19	43	713	0.9203	
19	44	694	0.9379	
19	45	741	0.8936	
19	46	927	0.8785	
19	47	995	0.9429	
19	48	973	0.9089	
20	1	975	0.9431	
20	2	666	0.9111	
20	3	9	0.5712	C
20	4	560	0.9604	
20	5	773	0.8728	
20	6	743	0.8917	
20	7	682	0.9283	
20	8	664	0.9038	
20	9	647	0.8744	
20	10	667	0.9518	
20	11	513	0.9545	
20	12	580	0.9627	
20	13	659	0.9523	
20	14	381	0.9251	
20	15	634	0.9326	
20	16	670	0.9394	
20	17	734	0.9474	
20	18	699	0.8071	
20	19	604	0.9404	
20	20	345	0.8716	
20	21	552	0.9287	
20	22	413	0.9645	
20	23	827	0.9442	
20	24	698	0.9501	
20	25	609	0.919	
20	26	843	0.8863	
20	27	219	1.0161	
20	28	282	0.9943	
20	29	500	0.9631	
20	30	582	0.966	
20	31	750	0.9409	
20	32	711	0.9287	
20	33	34	0.8909	
20	34	2	25.1327	
20	35	33	0.8842	
20	36	283	0.9167	
20	37	415	0.9125	
20	38	499	0.9612	
20	39	661	0.8889	
20	40	688	0.9141	
20	41	767	0.9356	
20	42	650	0.8636	
20	43	709	0.9651	
20	44	669	0.9106	
20	45	863	0.9143	
20	46	584	0.8701	
20	47	779	0.5634	C
20	48	1079	0.8821	
21	1	981	0.8893	
21	2	692	0.9703	
21	3	717	0.9366	
21	4	744	0.9444	
21	5	800	0.928	
21	6	744	0.9226	
21	7	0	NA	
21	8	0	NA	
21	9	641	0.8988	
21	10	639	0.8805	
21	11	758	0.9399	
21	12	702	0.944	
21	13	709	0.9152	
21	14	767	0.9144	
21	15	240	0.9807	
21	16	257	0.9062	
21	17	700	0.9144	
21	18	806	0.9349	
21	19	0	NA	
21	20	177	0.9406	
21	21	752	0.8682	
21	22	746	0.9359	
21	23	664	0.9196	
21	24	647	0.969	
21	25	701	0.8837	
21	26	741	0.8722	
21	27	548	0.9346	
21	28	732	0.9448	
21	29	828	0.8211	
21	30	745	0.9131	
21	31	0	NA	
21	32	3	3.2341	
21	33	699	0.9022	
21	34	839	0.9083	
21	35	750	0.8429	
21	36	759	0.9109	
21	37	675	0.8817	
21	38	819	0.95	
21	39	780	0.9299	
21	40	746	0.9359	
21	41	0	NA	
21	42	0	NA	
21	43	490	0.8936	
21	44	771	0.9148	
21	45	10	0.9248	
21	46	211	0.9486	
21	47	917	0.5924	C
21	48	1051	0.8876	
22	1	788	0.935	
22	2	648	0.9247	
22	3	830	0.9226	
22	4	557	0.9371	
22	5	673	0.8687	
22	6	665	0.921	
22	7	0	NA	
22	8	0	NA	
22	9	653	0.9485	
22	10	631	0.9401	
22	11	659	0.9016	
22	12	737	0.8887	
22	13	810	0.9291	
22	14	398	0.9664	
22	15	310	0.9601	
22	16	281	0.8769	
22	17	766	0.8844	
22	18	743	0.9213	
22	19	26	0.9315	
22	20	17	0.3665	C
22	21	713	0.9473	
22	22	694	0.9065	
22	23	793	0.9054	
22	24	585	0.9527	
22	25	628	0.9651	
22	26	774	0.9184	
22	27	648	0.9482	
22	28	756	0.9643	
22	29	709	0.9534	
22	30	870	0.9118	
22	31	6	0.5549	C
22	32	274	0.8644	
22	33	716	0.9242	
22	34	495	0.9734	
22	35	404	0.9651	
22	36	306	1.0101	
22	37	739	0.912	
22	38	769	0.9124	
22	39	489	0.9616	
22	40	352	0.9487	
22	41	0	NA	
22	42	0	NA	
22	43	802	0.8817	
22	44	613	0.9722	
22	45	0	NA	
22	46	358	0.9648	
22	47	1008	0.5474	C
22	48	1119	0.9148	
23	1	1085	0.9471	
23	2	979	0.9027	
23	3	0	NA	
23	4	0	NA	
23	5	763	0.9307	
23	6	616	0.9345	
23	7	718	0.9539	
23	8	702	0.8807	
23	9	714	0.9326	
23	10	657	0.926	
23	11	16	0.8852	
23	12	185	1.0073	
23	13	264	0.9385	
23	14	332	0.9666	
23	15	716	0.8806	
23	16	789	0.9514	
23	17	34	0.748	
23	18	56	0.9851	
23	19	782	0.943	
23	20	674	0.9499	
23	21	649	0.91	
23	22	593	0.953	
23	23	473	0.88	
23	24	593	0.953	
23	25	315	0.9337	
23	26	586	0.9544	
23	27	709	0.9	
23	28	606	0.9435	
23	29	537	0.9656	
23	30	600	0.8826	
23	31	303	0.8757	
23	32	286	0.9889	
23	33	891	0.9439	
23	34	564	0.9488	
23	35	805	0.9597	
23	36	753	0.9605	
23	37	576	0.9745	
23	38	141	0.9751	
23	39	802	0.8817	
23	40	710	0.932	
23	41	790	0.9526	
23	42	676	0.9479	
23	43	421	0.9174	
23	44	764	0.9213	
23	45	577	0.8443	
23	46	0	NA	
23	47	557	0.856	
23	48	1277	0.9463	
24	1	1052	0.8167	
24	2	918	0.8789	
24	3	0	NA	
24	4	0	NA	
24	5	704	0.8559	
24	6	648	0.9482	
24	7	683	0.9626	
24	8	634	0.9446	
24	9	624	0.8905	
24	10	725	0.9095	
24	11	35	0.6958	
24	12	28	0.7872	
24	13	193	0.9916	
24	14	210	0.8581	
24	15	737	0.9513	
24	16	694	0.8914	
24	17	1	Inf	
24	18	31	0.8575	
24	19	870	0.9418	
24	20	772	0.9354	
24	21	614	0.9099	
24	22	775	0.9499	
24	23	602	0.8969	
24	24	824	0.7143	
24	25	708	0.9521	
24	26	920	0.9029	
24	27	565	0.908	
24	28	939	0.9451	
24	29	443	0.9303	
24	30	912	0.9416	
24	31	172	0.7981	
24	32	362	0.9146	
24	33	593	0.953	
24	34	388	0.8918	
24	35	889	0.8854	
24	36	649	0.9547	
24	37	24	0.7805	
24	38	43	0.8433	
24	39	763	0.9307	
24	40	761	0.9177	
24	41	434	0.836	
24	42	750	0.9409	
24	43	684	0.931	
24	44	735	0.9114	
24	45	639	0.94	
